1 , 1 , 0.372624973256 , 43.6373317606
11 , 1 , 0.154365486919 , 6.06308338874
21 , 1 , 0.0697932643705 , 5.64903535369
31 , 1 , 0.0630777020179 , 5.42546628846
41 , 1 , 0.257956679427 , 7.70556894857
51 , 1 , 0.275770345066 , 6.38427215024
61 , 1 , 0.243129550267 , 7.9350217342
71 , 1 , 0.376779424859 , 7.45476697224
81 , 1 , 0.251250644807 , 7.03445372451
91 , 1 , 0.586757090117 , 6.79863744274
101 , 1 , 0.334309125648 , 7.52205522939
111 , 1 , 0.867728113276 , 8.25795274388
121 , 1 , 0.896962799688 , 8.4260221706
131 , 1 , 1.23892453123 , 8.01864262959
141 , 1 , 1.02464589249 , 7.77310103114
151 , 1 , 1.54640668482 , 7.2900365955
161 , 1 , 1.22243849652 , 7.58202018657
171 , 1 , 2.2370515942 , 7.64761218213
181 , 1 , 2.35026002311 , 7.17493310568
191 , 1 , 1.58526917865 , 6.66493769105
201 , 1 , 1.66093826658 , 7.14275796506
211 , 1 , 2.29006432545 , 6.1153911921
221 , 1 , 2.20943911365 , 5.38467377701
231 , 1 , 2.49024507512 , 5.71511349964
241 , 1 , 2.16932999901 , 5.89787884326
251 , 1 , 2.47505115723 , 5.84173023853
261 , 1 , 2.28969221743 , 5.45116502749
271 , 1 , 2.13779622608 , 6.0418643968
281 , 1 , 2.47280375334 , 5.39224675017
291 , 1 , 2.34922778894 , 5.8181423767
301 , 1 , 2.18466021592 , 5.21807091099
311 , 1 , 2.83085217556 , 5.29474756513
321 , 1 , 2.47785879993 , 5.89484111771
331 , 1 , 2.85662301432 , 5.46963429232
341 , 1 , 2.39067631725 , 5.79050167121
351 , 1 , 2.84950643059 , 5.18060052647
361 , 1 , 2.92124088628 , 5.54836532963
371 , 1 , 2.84991858079 , 5.16368002301
381 , 1 , 2.63754140717 , 5.42179089052
391 , 1 , 2.90278743318 , 5.23660425023
401 , 1 , 2.82838155367 , 5.32500978822
411 , 1 , 2.97798660642 , 4.81282565643
421 , 1 , 2.89557135024 , 5.00060014115
431 , 1 , 2.91099976457 , 4.70282452337
441 , 1 , 3.0694793688 , 4.8619571853
451 , 1 , 2.97434250252 , 4.72803358723
461 , 1 , 3.06668573586 , 4.49552582919
471 , 1 , 3.15025199488 , 5.01867480244
481 , 1 , 3.32940799092 , 4.86787681834
491 , 1 , 2.99916724022 , 5.03940274951
501 , 1 , 3.06389460716 , 4.77520106661
511 , 1 , 3.0746374021 , 5.17683203126
521 , 1 , 3.13276959831 , 4.76401886299
531 , 1 , 3.19769637243 , 4.6640510699
541 , 1 , 3.05713482314 , 4.83346352336
551 , 1 , 2.93709338513 , 4.8300400499
561 , 1 , 3.31924195051 , 4.80555777489
571 , 1 , 3.1541528317 , 4.68270430745
581 , 1 , 3.3199726091 , 4.59407204928
591 , 1 , 3.07908065688 , 4.83095743085
601 , 1 , 3.04460785065 , 4.91510487659
611 , 1 , 3.24487606588 , 4.65107294335
621 , 1 , 3.3961091909 , 4.57958821881
631 , 1 , 3.16696380281 , 4.8602264284
641 , 1 , 2.9805035393 , 4.4709278783
651 , 1 , 3.21895124669 , 4.60864780466
661 , 1 , 3.19333609552 , 4.51958233365
671 , 1 , 3.30648196623 , 4.60147795047
681 , 1 , 3.13976684731 , 4.5308546995
691 , 1 , 3.18089074514 , 4.58119259828
701 , 1 , 3.25893068668 , 4.51615283751
711 , 1 , 3.34325829657 , 4.44660010219
721 , 1 , 3.3047691518 , 4.57029480772
731 , 1 , 3.19657676926 , 4.59683554986
741 , 1 , 3.2301906102 , 4.4900425164
751 , 1 , 3.41609018977 , 4.5321830039
761 , 1 , 3.30302828696 , 4.6054443042
771 , 1 , 3.45219420223 , 4.47739650512
781 , 1 , 3.32139557107 , 4.4803908613
791 , 1 , 3.4083206859 , 4.56715148831
801 , 1 , 3.27006946941 , 4.48338492296
811 , 1 , 3.43158411388 , 4.35790723662
821 , 1 , 3.3686173352 , 4.41690352031
831 , 1 , 3.26059538311 , 4.51172176105
841 , 1 , 3.34201712419 , 4.44394801148
851 , 1 , 3.42940986923 , 4.29999878326
861 , 1 , 3.34368485576 , 4.48214773729
871 , 1 , 3.34517755772 , 4.49637403217
881 , 1 , 3.40542851408 , 4.47921135612
891 , 1 , 3.32981083376 , 4.43072989755
901 , 1 , 3.327899411 , 4.52112467398
911 , 1 , 3.39413608289 , 4.39851670504
921 , 1 , 3.350055375 , 4.47555670455
931 , 1 , 3.43069915227 , 4.36019193841
941 , 1 , 3.36088941815 , 4.40980475888
951 , 1 , 3.39705629218 , 4.43103167765
961 , 1 , 3.49408742695 , 4.34967543866
971 , 1 , 3.45829199003 , 4.38784409412
981 , 1 , 3.41720091718 , 4.40150147431
991 , 1 , 3.44290047135 , 4.38871150518
1 , 1 , 0.443313246754 , 21.855482667
11 , 1 , 0.0240622246677 , 4.84241039697
21 , 1 , 0.0583514438505 , 5.17327674946
31 , 1 , 0.100922912159 , 5.77511068163
41 , 1 , 0.178523142614 , 6.37715217328
51 , 1 , 0.134573376358 , 6.2137423075
61 , 1 , 0.314889664315 , 6.81046819591
71 , 1 , 0.282444447209 , 7.46782203471
81 , 1 , 0.731092027209 , 8.86704210297
91 , 1 , 0.69143388618 , 8.67073052201
101 , 1 , 0.418207774459 , 8.82422594028
111 , 1 , 0.763747221976 , 7.02190005366
121 , 1 , 1.34905977822 , 8.15170956555
131 , 1 , 1.28564923244 , 7.89658317574
141 , 1 , 1.00046329314 , 7.80233139962
151 , 1 , 1.55127135882 , 6.79108655071
161 , 1 , 1.50847334044 , 7.0651563601
171 , 1 , 1.29252162096 , 7.16259459652
181 , 1 , 1.37674856791 , 6.41185740192
191 , 1 , 1.77973786653 , 7.19222303005
201 , 1 , 1.98667793579 , 7.06306112582
211 , 1 , 1.908706386 , 6.66383330287
221 , 1 , 2.63977049401 , 6.48166064437
231 , 1 , 1.53952065292 , 6.85795691096
241 , 1 , 2.45060164885 , 6.27455546536
251 , 1 , 2.78970753248 , 5.73228180009
261 , 1 , 2.43569317441 , 5.54091923421
271 , 1 , 2.81486790693 , 5.4692359565
281 , 1 , 2.24896900713 , 5.31478185828
291 , 1 , 2.54919878006 , 5.60703356722
301 , 1 , 2.22503385092 , 5.88454107051
311 , 1 , 2.6724006155 , 5.3214493396
321 , 1 , 2.52429878076 , 5.54786297531
331 , 1 , 2.75371161973 , 4.95100672761
341 , 1 , 2.49558813747 , 5.49712628793
351 , 1 , 2.63959361546 , 5.47690226635
361 , 1 , 2.88197423792 , 5.52868507474
371 , 1 , 2.87184371374 , 5.10563664776
381 , 1 , 3.33996008787 , 5.47898076093
391 , 1 , 2.87099643935 , 4.65680396842
401 , 1 , 2.92329024054 , 5.01108400049
411 , 1 , 2.96287259533 , 5.212639075
421 , 1 , 3.32265382811 , 5.00383332683
431 , 1 , 3.2082288799 , 5.03070902181
441 , 1 , 2.9202517658 , 5.14009820973
451 , 1 , 2.72839070984 , 4.7892425144
461 , 1 , 2.95606140438 , 5.07268434424
471 , 1 , 3.17295039446 , 4.98233675799
481 , 1 , 2.92810397391 , 4.80559099701
491 , 1 , 3.25697011759 , 4.81582000196
501 , 1 , 3.19335841736 , 4.96555756245
511 , 1 , 3.09966778728 , 4.7882826312
521 , 1 , 3.16105650496 , 4.74509716082
531 , 1 , 3.06300043143 , 4.63830262327
541 , 1 , 2.95740058681 , 4.80623499925
551 , 1 , 3.32422950992 , 4.64447719451
561 , 1 , 3.08905797879 , 4.73868180436
571 , 1 , 3.16423592896 , 4.63089326019
581 , 1 , 3.18447903228 , 4.67104286712
591 , 1 , 3.05130241561 , 4.87211702258
601 , 1 , 3.23509851093 , 4.63287270254
611 , 1 , 3.2663755827 , 4.63620494681
621 , 1 , 3.14834519817 , 4.80159106855
